Node Number,X Location (m),Z Location (m),Directional Magnetic Flux Density Bx (T),Directional Magnetic Flux Density By (T),Directional Magnetic Flux Density Bz (T)
436729,8.99E-03,-1.0433,-7.31E-13,-1.43E-13,4.84E-11
436722,9.73E-03,-1.029,-8.17E-13,-1.85E-13,5.06E-11
1091761,0,-1.0443,-1.68E-13,-1.51E-13,4.82E-11
1096800,2.98E-03,-1.0472,-3.24E-13,-1.46E-13,4.78E-11
1096754,1.51E-02,-1.0398,-1.23E-12,-1.39E-13,4.90E-11
1092437,1.55E-02,-1.0351,-1.26E-12,-1.56E-13,4.97E-11
1092441,3.35E-03,-1.023,-4.12E-13,-2.34E-13,5.17E-11
1091764,0,-1.0249,-2.16E-13,-2.23E-13,5.13E-11
1107833,3.37E-02,-1.2444,-1.45E-12,-9.92E-14,2.39E-11
1099594,3.50E-02,-1.2754,-1.33E-12,-1.12E-13,2.18E-11
1091935,3.49E-02,-1.2661,-1.38E-12,-1.14E-13,2.23E-11
1091954,1.67E-02,-1.0252,-1.39E-12,-1.90E-13,5.13E-11
1091960,1.62E-02,-1.0301,-1.32E-12,-1.73E-13,5.05E-11
1091948,1.32E-02,-1.0271,-1.12E-12,-1.91E-13,5.10E-11
1091953,1.75E-02,-1.0202,-1.48E-12,-2.00E-13,5.21E-11
1091957,1.44E-02,-1.0171,-1.27E-12,-2.10E-13,5.27E-11
1091962,1.82E-02,-1.0151,-1.57E-12,-2.03E-13,5.30E-11
1091949,1.02E-02,-1.024,-8.87E-13,-2.02E-13,5.15E-11
1091956,1.06E-02,-1.0191,-9.58E-13,-2.13E-13,5.23E-11
1091964,7.15E-03,-1.021,-6.57E-13,-2.07E-13,5.20E-11
619446,2.05E-02,-1.0232,-1.68E-12,-1.82E-13,5.16E-11
436721,1.14E-02,-1.0141,-1.04E-12,-2.16E-13,5.32E-11
1094378,1.90E-02,-1.0101,-1.68E-12,-2.01E-13,5.39E-11
1094382,3.80E-03,-1.018,-4.83E-13,-2.46E-13,5.26E-11
1092016,2.54E-02,-1.0928,-1.76E-12,-2.57E-13,4.11E-11
1092031,2.26E-02,-1.0952,-1.55E-12,-2.28E-13,4.06E-11
618549,4.06E-02,-1.1057,-2.67E-12,-3.75E-13,3.93E-11
619441,3.84E-02,-1.0998,-2.59E-12,-4.23E-13,4.00E-11
1094035,1.83E-02,-1.0971,-1.23E-12,-1.62E-13,4.04E-11
1094058,2.45E-02,-1.1123,-1.57E-12,-1.75E-13,3.82E-11
1094705,2.94E-02,-1.1131,-1.84E-12,-2.18E-13,3.82E-11
1109446,3.67E-02,-0.91344,-3.71E-12,-2.99E-13,7.21E-11
1092388,4.45E-02,-0.85079,-4.45E-12,-4.41E-13,8.56E-11
619053,5.35E-02,-0.85677,-5.45E-12,-7.51E-13,8.42E-11
1097088,3.12E-02,-0.85922,-3.25E-12,-2.79E-13,8.39E-11
1112046,3.76E-02,-0.86224,-3.81E-12,-3.60E-13,8.30E-11
1092389,3.80E-02,-0.85725,-3.87E-12,-3.85E-13,8.43E-11
1097057,3.13E-02,-0.83597,-3.39E-12,-2.52E-13,8.87E-11
1100783,3.86E-02,-0.83577,-4.04E-12,-3.22E-13,8.88E-11
1102297,2.82E-02,-0.97543,-2.52E-12,-3.76E-13,5.99E-11
1092723,3.85E-03,-0.97914,-4.66E-13,-3.02E-13,5.91E-11
1092727,7.62E-03,-0.98197,-6.79E-13,-2.64E-13,5.86E-11
1092732,3.77E-03,-0.98402,-4.42E-13,-2.64E-13,5.82E-11
1092730,1.16E-02,-0.97507,-1.07E-12,-3.02E-13,6.00E-11
1092726,1.13E-02,-0.97994,-1.01E-12,-2.73E-13,5.90E-11
1092734,1.52E-02,-0.97791,-1.37E-12,-2.74E-13,5.94E-11
1092724,3.85E-03,-0.97429,-4.73E-13,-3.06E-13,6.00E-11
1092737,4.08E-03,-0.96934,-4.99E-13,-3.07E-13,6.10E-11
1092729,7.93E-03,-0.97214,-7.29E-13,-3.03E-13,6.05E-11
436708,0,-0.97633,-2.36E-13,-3.07E-13,5.96E-11
436715,1.13E-02,-0.98481,-9.81E-13,-2.35E-13,5.81E-11
436710,1.18E-02,-0.97012,-1.10E-12,-3.04E-13,6.09E-11
1092733,0,-0.98604,-2.09E-13,-2.69E-13,5.78E-11
1100352,3.77E-03,-0.98887,-4.21E-13,-2.31E-13,5.73E-11
1100317,1.89E-02,-0.98092,-1.66E-12,-2.50E-13,5.89E-11
1094945,1.91E-02,-0.97605,-1.73E-12,-2.80E-13,5.98E-11
1094952,4.08E-03,-0.96448,-4.72E-13,-2.88E-13,6.20E-11
1092736,0,-0.96663,-2.16E-13,-2.92E-13,6.15E-11
1109449,3.50E-02,-0.91963,-3.40E-12,-3.83E-13,7.06E-11
1093440,7.59E-03,-1.0112,-7.24E-13,-2.00E-13,5.37E-11
1093444,3.79E-03,-1.0083,-4.65E-13,-2.19E-13,5.42E-11
1093439,3.80E-03,-1.0132,-4.69E-13,-2.37E-13,5.34E-11
1093449,1.13E-02,-1.0042,-1.04E-12,-1.81E-13,5.48E-11
1093452,1.51E-02,-1.0071,-1.36E-12,-1.97E-13,5.44E-11
1093442,1.14E-02,-1.0092,-1.04E-12,-1.97E-13,5.40E-11
1093448,7.59E-03,-1.0015,-7.10E-13,-1.84E-13,5.53E-11
1093453,3.80E-03,-0.99862,-4.51E-13,-2.22E-13,5.58E-11
1093445,3.79E-03,-1.0034,-4.61E-13,-2.19E-13,5.50E-11
1093695,0,-1.0151,-2.24E-13,-2.64E-13,5.30E-11
436714,0,-1.0054,-2.06E-13,-2.57E-13,5.46E-11
436716,1.14E-02,-0.99937,-1.03E-12,-1.84E-13,5.57E-11
1100348,1.89E-02,-1.0051,-1.68E-12,-1.85E-13,5.47E-11
1100355,3.80E-03,-0.99377,-4.45E-13,-2.11E-13,5.65E-11
1093701,0,-0.99574,-1.95E-13,-2.46E-13,5.62E-11
1093560,2.25E-02,-0.93457,-2.21E-12,-2.93E-13,6.78E-11
1093559,2.22E-02,-0.93972,-2.22E-12,-2.83E-13,6.67E-11
1093564,1.88E-02,-0.93713,-1.90E-12,-2.95E-13,6.72E-11
1093572,2.49E-02,-0.92424,-2.49E-12,-2.83E-13,7.00E-11
1093562,2.39E-02,-0.92982,-2.34E-12,-2.87E-13,6.88E-11
1093569,2.02E-02,-0.9264,-2.04E-12,-3.02E-13,6.95E-11
1093568,1.49E-02,-0.92936,-1.53E-12,-3.12E-13,6.90E-11
1093565,1.43E-02,-0.9346,-1.47E-12,-3.03E-13,6.77E-11
1093573,1.01E-02,-0.93198,-1.11E-12,-3.09E-13,6.83E-11
1094553,2.31E-02,-0.94468,-2.28E-12,-2.46E-13,6.58E-11
1094188,2.68E-02,-0.94213,-2.59E-12,-2.44E-13,6.64E-11
619164,2.73E-02,-0.93241,-2.66E-12,-2.74E-13,6.83E-11
436702,1.40E-02,-0.93975,-1.48E-12,-2.93E-13,6.66E-11
436703,1.59E-02,-0.92378,-1.67E-12,-3.08E-13,7.02E-11
1095330,2.66E-02,-0.91786,-2.70E-12,-3.22E-13,7.12E-11
1094184,3.02E-02,-0.92127,-3.00E-12,-3.07E-13,7.05E-11
1095336,5.31E-03,-0.9297,-7.21E-13,-3.40E-13,6.88E-11
1094588,4.80E-03,-0.93495,-6.68E-13,-3.31E-13,6.75E-11
1094041,1.71E-02,-1.1033,-1.13E-12,-1.45E-13,3.95E-11
1094045,1.28E-02,-1.1017,-8.68E-13,-1.37E-13,3.98E-11
1094037,1.55E-02,-1.0995,-1.03E-12,-1.68E-13,4.00E-11
1094043,1.87E-02,-1.1065,-1.25E-12,-1.20E-13,3.91E-11
1094056,2.01E-02,-1.1107,-1.32E-12,-1.45E-13,3.85E-11
1094053,1.59E-02,-1.1097,-1.03E-12,-1.38E-13,3.87E-11
1094054,1.15E-02,-1.108,-7.61E-13,-1.37E-13,3.89E-11
1094059,7.64E-03,-1.1063,-4.86E-13,-1.37E-13,3.92E-11
1094047,1.05E-02,-1.1038,-6.91E-13,-1.14E-13,3.95E-11
1094166,2.82E-02,-0.97055,-2.55E-12,-3.74E-13,6.09E-11
1094168,3.09E-02,-0.95506,-2.79E-12,-2.97E-13,6.37E-11
1094165,3.47E-02,-0.96209,-3.13E-12,-4.30E-13,6.23E-11
1094487,2.27E-02,-0.97418,-2.04E-12,-2.55E-13,6.02E-11
1094463,2.69E-02,-0.95242,-2.49E-12,-2.18E-13,6.44E-11
1105061,3.17E-02,-0.94974,-2.94E-12,-2.86E-13,6.47E-11
1094182,3.34E-02,-0.92601,-3.19E-12,-3.44E-13,6.94E-11
1094187,3.05E-02,-0.93687,-2.89E-12,-3.43E-13,6.74E-11
1094179,3.66E-02,-0.93047,-3.42E-12,-4.12E-13,6.85E-11
1104736,3.14E-02,-0.94183,-2.94E-12,-3.05E-13,6.64E-11
1094469,2.14E-02,-0.96022,-1.95E-12,-2.39E-13,6.29E-11
1094465,2.23E-02,-0.95487,-2.03E-12,-2.11E-13,6.39E-11
1094474,1.76E-02,-0.95734,-1.64E-12,-2.21E-13,6.35E-11
1094471,1.97E-02,-0.966,-1.81E-12,-2.51E-13,6.18E-11
1094485,1.91E-02,-0.97117,-1.75E-12,-2.79E-13,6.08E-11
1094482,1.61E-02,-0.96787,-1.50E-12,-2.77E-13,6.14E-11
1094483,1.24E-02,-0.96495,-1.15E-12,-2.77E-13,6.20E-11
1094476,1.30E-02,-0.95979,-1.21E-12,-2.22E-13,6.30E-11
1094488,8.70E-03,-0.96203,-8.06E-13,-2.50E-13,6.25E-11
1094552,2.31E-02,-0.94954,-2.18E-12,-2.00E-13,6.49E-11
619165,2.44E-02,-0.96352,-2.20E-12,-2.41E-13,6.23E-11
436709,1.38E-02,-0.95443,-1.29E-12,-1.94E-13,6.40E-11
1094585,4.61E-03,-0.95933,-5.23E-13,-2.34E-13,6.30E-11
1094562,1.39E-02,-0.94956,-1.36E-12,-2.21E-13,6.48E-11
1094556,1.85E-02,-0.94713,-1.82E-12,-2.39E-13,6.53E-11
1094568,1.39E-02,-0.94471,-1.45E-12,-2.66E-13,6.57E-11
1094564,9.26E-03,-0.95201,-9.21E-13,-2.22E-13,6.44E-11
1094583,4.61E-03,-0.95448,-5.65E-13,-2.71E-13,6.38E-11
1094579,4.65E-03,-0.94961,-6.30E-13,-2.97E-13,6.47E-11
1094580,4.65E-03,-0.94475,-6.34E-13,-2.99E-13,6.56E-11
1094571,9.45E-03,-0.94218,-1.02E-12,-2.74E-13,6.62E-11
1094587,4.80E-03,-0.9398,-6.68E-13,-3.25E-13,6.66E-11
436701,0,-0.94722,-2.79E-13,-3.48E-13,6.51E-11
1094860,0,-0.95693,-2.32E-13,-3.09E-13,6.33E-11
1094907,0,-0.93752,-2.84E-13,-3.56E-13,6.70E-11
1099705,0,-1.248,-1.39E-13,-1.30E-13,2.38E-11
436761,0,-1.2383,-1.51E-13,-1.38E-13,2.47E-11
1099751,0,-1.2286,-1.62E-13,-1.42E-13,2.56E-11
1094704,3.52E-02,-1.1148,-2.20E-12,-2.32E-13,3.81E-11
1094847,1.05E-02,-0.92191,-1.09E-12,-2.53E-13,7.05E-11
1094843,5.21E-03,-0.92002,-7.15E-13,-3.29E-13,7.08E-11
1094850,5.31E-03,-0.92485,-7.81E-13,-3.94E-13,6.99E-11
1094851,2.06E-02,-0.91606,-2.15E-12,-2.95E-13,7.17E-11
1094849,1.52E-02,-0.91418,-1.57E-12,-2.40E-13,7.20E-11
1094846,1.58E-02,-0.91894,-1.61E-12,-2.43E-13,7.11E-11
1094848,1.05E-02,-0.9122,-1.08E-12,-2.73E-13,7.23E-11
1094844,5.21E-03,-0.91516,-6.61E-13,-2.83E-13,7.20E-11
1094852,5.31E-03,-0.9103,-7.15E-13,-3.68E-13,7.30E-11
436695,0,-0.91811,-3.50E-13,-4.24E-13,7.15E-11
1100488,2.59E-02,-0.9131,-2.66E-12,-3.19E-13,7.22E-11
1100495,5.31E-03,-0.90545,-6.65E-13,-3.33E-13,7.38E-11
1099832,0,-0.90841,-2.47E-13,-3.43E-13,7.35E-11
436681,0,-0.85989,-3.61E-13,-3.55E-13,8.31E-11
1096975,0,-0.86959,-3.00E-13,-3.07E-13,8.12E-11
1096982,0,-0.85019,-3.84E-13,-3.99E-13,8.53E-11
1100446,1.76E-02,-0.89203,-1.94E-12,-2.93E-13,7.67E-11
436697,1.05E-02,-0.89664,-1.17E-12,-3.23E-13,7.57E-11
1100492,3.51E-03,-0.90125,-4.95E-13,-3.19E-13,7.48E-11
1100487,3.03E-02,-0.91021,-3.07E-12,-2.79E-13,7.27E-11
1100445,2.20E-02,-0.89354,-2.42E-12,-2.93E-13,7.64E-11
1095565,3.51E-03,-0.8964,-5.23E-13,-3.53E-13,7.58E-11
1095578,3.51E-03,-0.89155,-5.08E-13,-3.70E-13,7.68E-11
1095569,7.02E-03,-0.89409,-7.77E-13,-3.47E-13,7.63E-11
1095585,1.05E-02,-0.88694,-1.16E-12,-3.24E-13,7.77E-11
1095572,1.05E-02,-0.89179,-1.16E-12,-3.40E-13,7.67E-11
1095593,1.41E-02,-0.88948,-1.56E-12,-3.00E-13,7.72E-11
1095580,3.51E-03,-0.88669,-5.08E-13,-3.70E-13,7.78E-11
1095597,3.51E-03,-0.88184,-5.44E-13,-3.26E-13,7.88E-11
1095584,7.02E-03,-0.88439,-7.98E-13,-3.20E-13,7.83E-11
1095564,0,-0.8987,-2.26E-13,-3.42E-13,7.53E-11
436689,0,-0.889,-2.53E-13,-3.76E-13,7.73E-11
436691,1.05E-02,-0.88208,-1.20E-12,-2.80E-13,7.87E-11
1096696,1.76E-02,-0.88718,-1.95E-12,-2.77E-13,7.76E-11
1096721,3.51E-03,-0.87699,-5.37E-13,-2.70E-13,7.98E-11
1095599,0,-0.8793,-2.47E-13,-3.20E-13,7.93E-11
436683,1.57E-02,-0.85485,-1.80E-12,-3.06E-13,8.44E-11
1097089,2.58E-02,-0.86123,-2.76E-12,-2.77E-13,8.32E-11
1097093,5.26E-03,-0.84839,-8.33E-13,-3.75E-13,8.59E-11
1104951,2.70E-02,-1.0062,-2.35E-12,-2.66E-13,5.49E-11
1099091,3.02E-02,-1.2015,-1.48E-12,-1.14E-13,2.80E-11
1095853,3.15E-02,-1.1949,-1.53E-12,-1.31E-13,2.86E-11
1099099,2.46E-02,-1.1795,-1.25E-12,-1.65E-13,3.02E-11
1095855,2.85E-02,-1.1805,-1.44E-12,-2.25E-13,3.00E-11
1096671,3.04E-02,-0.89644,-3.18E-12,-3.88E-13,7.58E-11
1104414,2.94E-02,-0.89262,-3.09E-12,-3.66E-13,7.65E-11
1096699,1.99E-02,-0.87954,-2.21E-12,-2.20E-13,7.92E-11
1096705,1.56E-02,-0.88072,-1.76E-12,-2.75E-13,7.89E-11
1096697,1.84E-02,-0.88345,-2.01E-12,-2.28E-13,7.84E-11
1096712,1.89E-02,-0.87265,-2.08E-12,-2.67E-13,8.07E-11
1096717,2.42E-02,-0.87152,-2.60E-12,-2.38E-13,8.10E-11
1096701,2.24E-02,-0.87568,-2.47E-12,-2.39E-13,8.01E-11
1096711,1.37E-02,-0.87414,-1.54E-12,-2.64E-13,8.03E-11
1096719,8.67E-03,-0.8755,-9.83E-13,-2.69E-13,8.01E-11
1096707,1.21E-02,-0.87818,-1.39E-12,-2.72E-13,7.95E-11
1109520,2.19E-02,-0.88599,-2.40E-12,-2.22E-13,7.79E-11
619335,2.52E-02,-0.8784,-2.73E-12,-1.92E-13,7.96E-11
436690,1.55E-02,-0.86998,-1.67E-12,-2.64E-13,8.13E-11
1096974,5.16E-03,-0.87296,-6.86E-13,-2.63E-13,8.06E-11
1096763,1.44E-02,-1.0485,-1.13E-12,-1.44E-13,4.76E-11
1096757,1.45E-02,-1.0438,-1.15E-12,-1.44E-13,4.83E-11
1096769,1.19E-02,-1.0461,-9.57E-13,-1.41E-13,4.80E-11
1096765,1.47E-02,-1.0536,-1.13E-12,-1.35E-13,4.69E-11
1096792,1.47E-02,-1.0584,-1.10E-12,-1.41E-13,4.61E-11
1096783,1.17E-02,-1.0555,-9.03E-13,-1.48E-13,4.65E-11
1096784,8.77E-03,-1.0527,-6.96E-13,-1.44E-13,4.70E-11
1096772,8.84E-03,-1.048,-7.10E-13,-1.44E-13,4.77E-11
1096799,5.90E-03,-1.0499,-4.71E-13,-1.47E-13,4.74E-11
1096942,1.55E-02,-0.86513,-1.71E-12,-2.66E-13,8.23E-11
1096936,2.07E-02,-0.86337,-2.27E-12,-2.83E-13,8.27E-11
1096948,1.56E-02,-0.86001,-1.78E-12,-2.82E-13,8.33E-11
1096944,1.03E-02,-0.86661,-1.18E-12,-2.63E-13,8.19E-11
1096972,5.16E-03,-0.8681,-7.46E-13,-3.06E-13,8.15E-11
1096963,5.16E-03,-0.86325,-7.94E-13,-3.07E-13,8.25E-11
1096964,5.16E-03,-0.8584,-7.94E-13,-3.12E-13,8.35E-11
1096951,1.04E-02,-0.8566,-1.24E-12,-2.88E-13,8.41E-11
1096979,5.26E-03,-0.85324,-8.12E-13,-3.36E-13,8.46E-11
1096933,2.57E-02,-0.86635,-2.70E-12,-2.60E-13,8.21E-11
1097040,3.39E-02,-0.81831,-3.51E-12,-3.31E-13,9.25E-11
1097038,3.60E-02,-0.80838,-3.66E-12,-3.72E-13,9.45E-11
618733,4.43E-02,-0.80527,-4.43E-12,-7.27E-13,9.48E-11
618735,4.06E-02,-0.79808,-4.08E-12,-6.10E-13,9.66E-11
1100789,3.04E-02,-0.82564,-3.30E-12,-2.01E-13,9.11E-11
1100300,3.63E-02,-0.8229,-3.82E-12,-3.59E-13,9.13E-11
1097063,2.53E-02,-0.84441,-2.70E-12,-2.68E-13,8.69E-11
1097059,2.55E-02,-0.839,-2.74E-12,-2.97E-13,8.82E-11
1097068,2.10E-02,-0.84171,-2.27E-12,-2.90E-13,8.76E-11
1097065,2.61E-02,-0.85068,-2.76E-12,-2.83E-13,8.58E-11
1097086,2.61E-02,-0.85625,-2.81E-12,-3.02E-13,8.44E-11
1097080,2.08E-02,-0.85269,-2.28E-12,-2.81E-13,8.51E-11
1097081,1.57E-02,-0.84928,-1.74E-12,-2.87E-13,8.58E-11
1097070,1.58E-02,-0.84395,-1.69E-12,-3.05E-13,8.71E-11
1097091,1.07E-02,-0.84611,-1.20E-12,-3.30E-13,8.65E-11
1118177,2.70E-02,-0.83327,-2.96E-12,-2.74E-13,8.94E-11
436682,1.60E-02,-0.83854,-1.72E-12,-3.33E-13,8.84E-11
1118219,5.42E-03,-0.84306,-7.75E-13,-3.93E-13,8.72E-11
1097738,3.91E-02,-0.82878,-4.16E-12,-1.51E-13,9.01E-11
1097805,1.35E-02,-0.77478,-1.52E-12,-2.09E-13,1.02E-10
1097800,1.79E-02,-0.77864,-1.98E-12,-2.00E-13,1.01E-10
1097802,1.33E-02,-0.77928,-1.50E-12,-2.09E-13,1.01E-10
1097811,4.44E-03,-0.77641,-6.64E-13,-2.66E-13,1.01E-10
1097803,8.74E-03,-0.77994,-1.03E-12,-2.40E-13,1.01E-10
1097813,4.30E-03,-0.78093,-6.58E-13,-2.88E-13,1.00E-10
1097814,4.60E-03,-0.7671,-7.06E-13,-2.09E-13,1.03E-10
1097807,9.04E-03,-0.77095,-1.05E-12,-2.19E-13,1.03E-10
1097812,4.44E-03,-0.77156,-6.92E-13,-2.09E-13,1.02E-10
1100681,2.24E-02,-0.77731,-2.44E-12,-1.56E-13,1.01E-10
1097887,2.22E-02,-0.7818,-2.42E-12,-1.56E-13,1.00E-10
436670,1.32E-02,-0.7838,-1.49E-12,-2.30E-13,9.99E-11
428674,1.37E-02,-0.77032,-1.54E-12,-2.10E-13,1.03E-10
428672,0,-0.77256,-3.17E-13,-2.57E-13,1.02E-10
1099214,0,-0.78226,-2.96E-13,-3.17E-13,1.00E-10
1097917,4.30E-03,-0.78579,-6.66E-13,-2.90E-13,9.94E-11
1099218,0,-0.76285,-3.39E-13,-2.66E-13,1.04E-10
1100717,4.60E-03,-0.76224,-7.00E-13,-2.76E-13,1.04E-10
1097899,1.73E-02,-0.78699,-1.90E-12,-2.08E-13,9.92E-11
1097889,2.14E-02,-0.78661,-2.32E-12,-1.75E-13,9.94E-11
1097894,2.10E-02,-0.79047,-2.26E-12,-1.84E-13,9.84E-11
1098365,3.40E-02,-0.758,-3.62E-12,-5.99E-13,1.05E-10
1098359,3.21E-02,-0.77728,-3.44E-12,-1.54E-13,1.01E-10
1098050,3.59E-02,-0.78109,-3.76E-12,-2.30E-13,1.00E-10
1098370,3.04E-02,-0.78428,-3.20E-12,-1.89E-13,9.99E-11
1100679,2.71E-02,-0.77695,-2.91E-12,-1.72E-13,1.01E-10
1100711,2.87E-02,-0.76186,-3.07E-12,-3.15E-13,1.04E-10
436674,0,-0.83078,-2.78E-13,-3.69E-13,8.98E-11
1118220,0,-0.84048,-3.45E-13,-4.03E-13,8.76E-11
1118227,0,-0.82107,-2.90E-13,-3.56E-13,9.19E-11
1098360,3.25E-02,-0.77376,-3.48E-12,-2.13E-13,1.02E-10
1098363,3.36E-02,-0.76186,-3.60E-12,-4.61E-13,1.04E-10
1098682,2.64E-02,-1.227,-1.14E-12,-8.78E-14,2.56E-11
1098688,2.58E-02,-1.2329,-1.13E-12,-7.64E-14,2.50E-11
1098678,2.06E-02,-1.2304,-9.29E-13,-9.31E-14,2.53E-11
1098681,2.59E-02,-1.2215,-1.19E-12,-1.28E-13,2.60E-11
1098687,2.21E-02,-1.2191,-1.03E-12,-1.17E-13,2.64E-11
1098691,2.69E-02,-1.216,-1.28E-12,-1.40E-13,2.66E-11
1098679,1.58E-02,-1.227,-7.19E-13,-9.56E-14,2.56E-11
1098686,1.64E-02,-1.2216,-7.68E-13,-1.14E-13,2.61E-11
1098693,1.10E-02,-1.2241,-5.43E-13,-1.05E-13,2.59E-11
436763,1.53E-02,-1.2329,-7.03E-13,-8.43E-14,2.51E-11
1099743,2.50E-02,-1.239,-1.13E-12,-1.15E-13,2.45E-11
1114987,3.07E-02,-1.2356,-1.34E-12,-1.10E-13,2.48E-11
1114993,3.19E-02,-1.2125,-1.53E-12,-1.31E-13,2.69E-11
1099752,5.24E-03,-1.2266,-3.30E-13,-1.15E-13,2.57E-11
1099083,2.30E-02,-1.1945,-1.13E-12,-1.23E-13,2.87E-11
1099092,2.52E-02,-1.2002,-1.21E-12,-1.04E-13,2.81E-11
1099077,2.09E-02,-1.1983,-1.01E-12,-1.10E-13,2.84E-11
1099082,2.22E-02,-1.189,-1.12E-12,-1.49E-13,2.92E-11
1099088,1.72E-02,-1.187,-8.89E-13,-1.38E-13,2.95E-11
1099098,2.06E-02,-1.1833,-1.07E-12,-1.58E-13,2.98E-11
1099078,1.52E-02,-1.196,-7.47E-13,-1.10E-13,2.86E-11
1099087,1.39E-02,-1.1906,-6.98E-13,-1.36E-13,2.91E-11
1099104,1.02E-02,-1.1939,-5.09E-13,-1.16E-13,2.88E-11
618801,2.65E-02,-1.1908,-1.32E-12,-1.43E-13,2.90E-11
1099593,3.99E-02,-1.2754,-1.49E-12,-1.23E-13,2.16E-11
1099710,9.99E-03,-1.2452,-4.75E-13,-1.00E-13,2.41E-11
1099719,5.02E-03,-1.2415,-3.22E-13,-1.19E-13,2.44E-11
1099706,4.97E-03,-1.2469,-2.99E-13,-1.17E-13,2.39E-11
1099726,1.51E-02,-1.238,-7.06E-13,-9.20E-14,2.47E-11
1099740,1.98E-02,-1.2416,-8.81E-13,-8.62E-14,2.44E-11
1099713,1.48E-02,-1.2433,-6.74E-13,-9.65E-14,2.42E-11
1099725,1.03E-02,-1.2346,-4.96E-13,-9.45E-14,2.50E-11
1099749,5.24E-03,-1.2315,-3.25E-13,-1.13E-13,2.52E-11
1099721,5.02E-03,-1.2366,-3.27E-13,-1.21E-13,2.48E-11
1100250,1.25E-02,-0.80498,-1.34E-12,-2.35E-13,9.57E-11
1100253,1.21E-02,-0.80058,-1.33E-12,-1.44E-13,9.66E-11
1100247,1.64E-02,-0.80296,-1.68E-12,-1.54E-13,9.60E-11
1100251,8.52E-03,-0.80729,-9.66E-13,-2.10E-13,9.52E-11
1100272,4.40E-03,-0.80925,-6.40E-13,-2.65E-13,9.46E-11
1100265,4.11E-03,-0.80456,-6.66E-13,-2.80E-13,9.56E-11
1100266,4.11E-03,-0.79971,-6.59E-13,-2.73E-13,9.67E-11
1100276,4.15E-03,-0.79511,-6.20E-13,-1.61E-13,9.75E-11
1100255,8.26E-03,-0.798,-9.53E-13,-1.12E-13,9.71E-11
1100819,4.40E-03,-0.8141,-6.25E-13,-2.68E-13,9.35E-11
1100277,4.15E-03,-0.79026,-6.09E-13,-1.60E-13,9.85E-11
1100323,1.81E-02,-0.99004,-1.65E-12,-1.93E-13,5.72E-11
1100327,1.49E-02,-0.98762,-1.33E-12,-2.13E-13,5.76E-11
1100319,1.81E-02,-0.9852,-1.62E-12,-2.24E-13,5.81E-11
1100340,1.50E-02,-0.99728,-1.36E-12,-1.82E-13,5.60E-11
1100347,1.88E-02,-0.99938,-1.69E-12,-1.83E-13,5.56E-11
1100324,1.87E-02,-0.99458,-1.69E-12,-1.84E-13,5.64E-11
1100341,1.12E-02,-0.99456,-1.03E-12,-1.84E-13,5.65E-11
1100351,7.56E-03,-0.99175,-6.77E-13,-2.06E-13,5.69E-11
1100330,1.12E-02,-0.98966,-1.00E-12,-2.04E-13,5.73E-11
1105105,2.20E-02,-0.98334,-1.98E-12,-2.30E-13,5.85E-11
1105100,2.27E-02,-1.0024,-2.02E-12,-1.87E-13,5.51E-11
1100438,3.18E-02,-1.1702,-1.66E-12,-2.85E-13,3.12E-11
1100455,2.01E-02,-0.89991,-2.18E-12,-3.02E-13,7.51E-11
1100461,1.56E-02,-0.8984,-1.70E-12,-3.03E-13,7.54E-11
1100449,1.85E-02,-0.89585,-2.03E-12,-3.15E-13,7.59E-11
1100476,1.86E-02,-0.90688,-1.98E-12,-2.91E-13,7.36E-11
1100485,2.44E-02,-0.90842,-2.52E-12,-2.52E-13,7.32E-11
1100457,2.30E-02,-0.904,-2.39E-12,-2.51E-13,7.41E-11
1100477,1.39E-02,-0.9049,-1.49E-12,-3.24E-13,7.39E-11
1100491,8.82E-03,-0.90314,-9.63E-13,-3.44E-13,7.43E-11
1100464,1.21E-02,-0.90071,-1.32E-12,-3.10E-13,7.49E-11
619235,2.58E-02,-0.90145,-2.72E-12,-2.63E-13,7.47E-11
436696,1.53E-02,-0.90932,-1.62E-12,-3.26E-13,7.30E-11
1100682,2.28E-02,-0.77379,-2.48E-12,-2.15E-13,1.02E-10
1100695,1.84E-02,-0.77006,-2.05E-12,-2.26E-13,1.03E-10
1100686,2.31E-02,-0.7697,-2.52E-12,-2.41E-13,1.03E-10
1100702,1.91E-02,-0.76198,-2.14E-12,-2.98E-13,1.04E-10
1100689,2.35E-02,-0.76584,-2.58E-12,-2.14E-13,1.04E-10
1100710,2.39E-02,-0.76186,-2.61E-12,-2.61E-13,1.04E-10
1100697,1.40E-02,-0.76623,-1.58E-12,-2.36E-13,1.04E-10
1100715,9.46E-03,-0.76224,-1.10E-12,-2.79E-13,1.04E-10
1100701,1.42E-02,-0.76198,-1.62E-12,-2.95E-13,1.04E-10
428683,2.79E-02,-0.76957,-3.00E-12,-2.04E-13,1.03E-10
428669,1.46E-02,-0.758,-1.65E-12,-3.42E-13,1.05E-10
1100749,2.43E-02,-0.758,-2.63E-12,-3.99E-13,1.05E-10
1100756,4.86E-03,-0.758,-7.32E-13,-3.35E-13,1.05E-10
1100793,2.32E-02,-0.81889,-2.47E-12,-1.59E-13,9.28E-11
1100790,2.48E-02,-0.82379,-2.68E-12,-2.19E-13,9.16E-11
1100799,2.01E-02,-0.82162,-2.15E-12,-2.05E-13,9.20E-11
