Node Number,X Location (m),Z Location (m),Directional Magnetic Flux Density Bx (T),Directional Magnetic Flux Density By (T),Directional Magnetic Flux Density Bz (T)
142839,2.33E-02,-1.8882,4.52E-08,8.04E-09,1.17E-06
137549,3.20E-02,-1.9039,6.33E-08,1.04E-08,1.25E-06
142838,1.20E-02,-1.8915,2.37E-08,8.11E-09,1.19E-06
65663,3.55E-02,-1.8849,6.67E-08,7.65E-09,1.16E-06
143062,6.48E-02,-1.7544,7.11E-08,5.43E-09,6.39E-07
141113,6.07E-02,-1.746,6.56E-08,5.39E-09,6.15E-07
139773,7.42E-02,-1.7552,8.22E-08,6.68E-09,6.42E-07
141114,7.11E-02,-1.7467,7.58E-08,5.74E-09,6.14E-07
139772,6.81E-02,-1.7629,7.77E-08,6.69E-09,6.68E-07
143017,0.13836,-1.8333,2.07E-07,6.81E-09,8.73E-07
143055,0.13407,-1.8237,1.94E-07,6.64E-09,8.40E-07
143016,0.14439,-1.8251,2.09E-07,6.81E-09,8.35E-07
140438,0.14062,-1.8153,1.97E-07,6.40E-09,8.04E-07
140439,0.13037,-1.8141,1.83E-07,6.31E-09,8.07E-07
65677,0.15115,-1.8164,2.09E-07,4.78E-09,7.97E-07
65623,0.16276,-1.8397,2.48E-07,9.24E-09,8.76E-07
141975,0.22499,-1.8033,2.83E-07,7.00E-09,6.83E-07
143054,0.21822,-1.8004,2.72E-07,5.25E-09,6.78E-07
142427,0.21799,-1.8126,2.85E-07,4.21E-09,7.12E-07
141974,0.22577,-1.7932,2.71E-07,4.41E-09,6.45E-07
142333,0.21852,-1.7889,2.59E-07,4.30E-09,6.40E-07
142426,0.21103,-1.8098,2.76E-07,5.10E-09,7.14E-07
142334,0.21058,-1.7983,2.62E-07,4.65E-09,6.79E-07
65639,0.20218,-1.8092,2.67E-07,5.45E-09,7.22E-07
65635,0.22584,-1.7815,2.58E-07,5.82E-09,6.10E-07
143053,9.01E-02,-1.7972,1.20E-07,6.86E-09,7.72E-07
139063,9.69E-02,-1.8028,1.32E-07,8.33E-09,7.89E-07
140258,8.89E-02,-1.8048,1.21E-07,7.06E-09,8.03E-07
138858,9.19E-02,-1.7866,1.15E-07,7.57E-09,7.35E-07
139064,9.93E-02,-1.7926,1.29E-07,7.30E-09,7.49E-07
138859,8.18E-02,-1.7936,1.06E-07,7.65E-09,7.61E-07
140259,8.15E-02,-1.8025,1.10E-07,7.01E-09,7.95E-07
143050,0.25907,-1.681,1.81E-07,4.20E-09,3.40E-07
143052,0.24893,-1.6769,1.74E-07,4.07E-09,3.35E-07
140780,0.24936,-1.6859,1.81E-07,3.33E-09,3.52E-07
142112,0.23891,-1.6729,1.66E-07,3.94E-09,3.34E-07
140781,0.24055,-1.6826,1.74E-07,3.65E-09,3.52E-07
143049,0.25743,-1.6713,1.72E-07,4.19E-09,3.22E-07
142113,0.24717,-1.6673,1.66E-07,4.05E-09,3.18E-07
65695,0.23065,-1.6785,1.66E-07,4.22E-09,3.50E-07
143041,6.55E-02,-1.938,1.52E-07,1.06E-08,1.43E-06
142806,5.30E-02,-1.9455,1.26E-07,1.06E-08,1.48E-06
142749,8.10E-02,-1.9346,1.84E-07,7.24E-09,1.40E-06
142748,7.01E-02,-1.9321,1.60E-07,6.40E-09,1.39E-06
142807,5.61E-02,-1.9376,1.30E-07,9.32E-09,1.43E-06
143034,0,-1.7394,3.32E-09,4.86E-09,6.02E-07
140418,9.84E-03,-1.7433,1.04E-08,4.73E-09,6.15E-07
143035,9.79E-03,-1.7338,9.60E-09,4.29E-09,5.88E-07
140417,1.97E-02,-1.7377,1.96E-08,3.98E-09,5.98E-07
142671,1.97E-02,-1.7287,2.02E-08,7.94E-24,5.78E-07
143033,0,-1.7297,3.44E-09,6.00E-09,5.73E-07
41733,0,-1.7491,3.56E-09,4.86E-09,6.32E-07
141344,5.51E-02,-1.5657,2.67E-08,4.19E-09,2.09E-07
141345,4.47E-02,-1.5731,2.25E-08,4.14E-09,2.24E-07
65656,6.52E-02,-1.5577,3.07E-08,5.16E-09,1.94E-07
142992,0.13179,-1.7532,1.44E-07,4.69E-09,6.06E-07
143030,0.12366,-1.7488,1.32E-07,3.64E-09,5.98E-07
141618,0.12439,-1.7581,1.37E-07,5.33E-09,6.26E-07
142138,0.1157,-1.7443,1.21E-07,3.44E-09,5.89E-07
141617,0.11643,-1.7536,1.27E-07,4.66E-09,6.16E-07
142991,0.1309,-1.744,1.37E-07,5.71E-09,5.81E-07
142137,0.12294,-1.7395,1.25E-07,4.66E-09,5.75E-07
65671,0.13235,-1.7627,1.48E-07,4.53E-09,6.36E-07
140611,0.11602,-1.6469,7.93E-08,3.39E-09,3.50E-07
140612,0.11223,-1.6535,7.94E-08,3.46E-09,3.66E-07
65636,0.10844,-1.6602,8.05E-08,3.74E-09,3.83E-07
143029,9.97E-03,-1.7622,1.10E-08,5.19E-09,6.74E-07
143026,0,-1.7685,3.73E-09,5.47E-09,6.92E-07
140913,9.98E-03,-1.7719,1.13E-08,5.07E-09,7.08E-07
140420,2.00E-02,-1.7559,2.00E-08,4.97E-09,6.53E-07
140914,2.00E-02,-1.7656,2.28E-08,5.13E-09,6.88E-07
143027,0,-1.7588,3.78E-09,5.05E-09,6.61E-07
140419,9.91E-03,-1.7527,9.91E-09,4.00E-09,6.45E-07
41734,0,-1.7782,2.91E-09,4.84E-09,7.26E-07
143025,6.86E-02,-1.9075,1.42E-07,9.00E-09,1.26E-06
142996,5.97E-02,-1.9153,1.27E-07,9.17E-09,1.31E-06
142698,6.72E-02,-1.9216,1.46E-07,9.48E-09,1.34E-06
139996,7.73E-02,-1.9006,1.55E-07,8.83E-09,1.22E-06
142697,7.53E-02,-1.9136,1.59E-07,9.30E-09,1.29E-06
142997,6.16E-02,-1.9016,1.25E-07,9.34E-09,1.23E-06
139997,7.08E-02,-1.8934,1.39E-07,7.99E-09,1.19E-06
65618,5.92E-02,-1.9296,1.33E-07,6.34E-09,1.38E-06
65685,8.53E-02,-1.9068,1.75E-07,1.02E-08,1.25E-06
65609,6.45E-02,-1.8874,1.22E-07,1.14E-08,1.16E-06
139449,0.17571,-1.8299,2.54E-07,6.01E-09,8.20E-07
139448,0.16854,-1.8352,2.50E-07,6.43E-09,8.47E-07
143023,0.17197,-1.8714,2.94E-07,8.19E-09,9.89E-07
142452,0.1626,-1.8775,2.86E-07,7.30E-09,1.03E-06
142988,0.17053,-1.8626,2.83E-07,4.13E-09,9.59E-07
142963,0.17465,-1.88,3.11E-07,8.41E-09,1.03E-06
142453,0.16375,-1.8855,2.99E-07,9.04E-09,1.06E-06
142964,0.18267,-1.8671,3.06E-07,7.40E-09,9.59E-07
142987,0.17905,-1.8573,2.91E-07,4.75E-09,9.28E-07
65657,0.16883,-1.892,3.16E-07,1.02E-08,1.10E-06
143019,0.14897,-1.8327,2.22E-07,7.08E-09,8.62E-07
142039,0.14397,-1.8421,2.23E-07,7.89E-09,9.07E-07
140289,0.1546,-1.8238,2.21E-07,6.53E-09,8.20E-07
140288,0.15815,-1.8315,2.33E-07,6.90E-09,8.46E-07
142040,0.15435,-1.8405,2.37E-07,7.73E-09,8.88E-07
138727,0.17294,-1.899,3.32E-07,7.16E-09,1.12E-06
138728,0.17884,-1.9013,3.45E-07,8.57E-09,1.13E-06
142878,3.00E-02,-1.9327,6.84E-08,9.17E-09,1.42E-06
142879,3.00E-02,-1.923,6.66E-08,8.90E-09,1.36E-06
41731,0,-1.6909,2.75E-09,4.51E-09,4.70E-07
140013,0.14375,-1.8844,2.64E-07,9.92E-09,1.08E-06
141984,0.14874,-1.894,2.83E-07,7.99E-09,1.13E-06
143007,0.15481,-1.8852,2.84E-07,9.06E-09,1.08E-06
141983,0.15768,-1.8934,2.99E-07,8.34E-09,1.12E-06
140012,0.15232,-1.8762,2.67E-07,9.39E-09,1.04E-06
65689,0.13977,-1.8937,2.64E-07,9.70E-09,1.13E-06
65643,0.15874,-1.8668,2.70E-07,5.89E-09,9.92E-07
65624,3.40E-02,-1.8269,5.23E-08,7.56E-09,9.00E-07
142526,3.03E-02,-1.715,2.97E-08,5.57E-09,5.38E-07
139479,0.19423,-1.776,2.21E-07,5.57E-09,6.24E-07
139480,0.18666,-1.7696,2.08E-07,5.43E-09,6.12E-07
65668,0.20185,-1.7824,2.35E-07,5.76E-09,6.37E-07
143002,3.96E-02,-1.9274,8.83E-08,9.52E-09,1.38E-06
141481,4.05E-02,-1.9166,8.93E-08,9.44E-09,1.33E-06
142809,3.87E-02,-1.9376,8.93E-08,9.79E-09,1.44E-06
142808,4.83E-02,-1.9328,1.10E-07,9.13E-09,1.41E-06
141480,5.00E-02,-1.922,1.11E-07,8.63E-09,1.35E-06
142643,4.43E-02,-1.9514,1.07E-07,1.31E-08,1.52E-06
142642,3.76E-02,-1.9478,8.96E-08,1.39E-08,1.50E-06
140116,0.16097,-1.7775,1.89E-07,5.98E-09,6.59E-07
140255,0.15173,-1.7765,1.77E-07,5.32E-09,6.62E-07
143000,0.15655,-1.7848,1.89E-07,5.21E-09,6.84E-07
140101,0.15019,-1.7911,1.90E-07,5.48E-09,7.11E-07
140254,0.14568,-1.7826,1.77E-07,4.50E-09,6.84E-07
140117,0.16651,-1.7848,2.01E-07,5.45E-09,6.79E-07
140100,0.1624,-1.7924,2.04E-07,5.44E-09,7.08E-07
65681,0.15606,-1.7711,1.79E-07,6.18E-09,6.40E-07
65605,0.13889,-1.7888,1.74E-07,6.34E-09,7.15E-07
65598,0.17336,-1.7941,2.18E-07,4.96E-09,7.01E-07
65703,5.68E-02,-1.8683,1.00E-07,7.99E-09,1.07E-06
142029,8.72E-02,-1.8383,1.35E-07,7.04E-09,9.28E-07
142030,7.66E-02,-1.8404,1.21E-07,6.97E-09,9.41E-07
142998,5.14E-02,-1.9096,1.08E-07,9.94E-09,1.28E-06
141186,4.15E-02,-1.9047,8.44E-08,1.22E-08,1.25E-06
141185,5.30E-02,-1.896,1.04E-07,1.21E-08,1.20E-06
142993,0.13952,-1.7477,1.48E-07,5.03E-09,5.85E-07
142044,0.14759,-1.7522,1.58E-07,4.22E-09,5.92E-07
142045,0.13994,-1.757,1.54E-07,4.05E-09,6.14E-07
142990,0.17033,-1.8535,2.75E-07,6.26E-09,9.24E-07
138962,0.16182,-1.8473,2.56E-07,8.39E-09,9.12E-07
139447,0.17137,-1.8442,2.65E-07,8.14E-09,8.83E-07
138963,0.1602,-1.8566,2.63E-07,8.19E-09,9.51E-07
139446,0.18103,-1.8492,2.83E-07,7.54E-09,8.91E-07
142984,0.21121,-1.6448,1.33E-07,2.44E-09,3.00E-07
141216,0.20298,-1.6404,1.27E-07,4.17E-09,3.00E-07
140573,0.2029,-1.6502,1.32E-07,2.71E-09,3.16E-07
142885,0.21912,-1.6404,1.34E-07,3.61E-09,2.88E-07
141215,0.21073,-1.6364,1.28E-07,3.92E-09,2.87E-07
142886,0.22006,-1.6475,1.39E-07,2.50E-09,3.00E-07
140574,0.21147,-1.6538,1.38E-07,3.60E-09,3.16E-07
142981,0,-1.8559,6.01E-09,6.43E-09,1.03E-06
142957,1.06E-02,-1.8618,1.80E-08,6.45E-09,1.05E-06
142982,1.07E-02,-1.8522,1.75E-08,6.58E-09,1.01E-06
141891,2.15E-02,-1.8485,3.40E-08,5.97E-09,9.91E-07
142958,2.13E-02,-1.858,3.53E-08,6.81E-09,1.04E-06
142980,0,-1.8461,5.76E-09,6.29E-09,9.86E-07
141890,1.09E-02,-1.8426,1.69E-08,5.68E-09,9.68E-07
41737,0,-1.8656,4.68E-09,6.23E-09,1.07E-06
65638,3.20E-02,-1.8543,5.35E-08,7.54E-09,1.02E-06
142977,0.17183,-1.9078,3.41E-07,8.78E-09,1.17E-06
141835,0.16553,-1.9035,3.22E-07,7.70E-09,1.15E-06
142975,0.1709,-1.9186,3.44E-07,9.01E-09,1.21E-06
141836,0.16444,-1.9142,3.33E-07,7.90E-09,1.21E-06
142976,0.17821,-1.9121,3.49E-07,8.90E-09,1.16E-06
40930,0.16335,-1.9248,3.34E-07,7.47E-09,1.25E-06
40929,0.18526,-1.9053,3.54E-07,8.62E-09,1.12E-06
142972,2.26E-02,-1.8683,4.12E-08,7.53E-09,1.08E-06
140734,3.33E-02,-1.8645,5.83E-08,7.21E-09,1.06E-06
142944,2.33E-02,-1.8783,4.41E-08,7.84E-09,1.12E-06
140733,3.46E-02,-1.8748,6.27E-08,7.56E-09,1.11E-06
142943,1.14E-02,-1.8718,2.20E-08,7.49E-09,1.10E-06
141158,0.16054,-1.5904,8.28E-08,3.16E-09,2.29E-07
141157,0.16701,-1.5794,8.16E-08,3.04E-09,2.09E-07
65633,0.15318,-1.6006,8.38E-08,3.24E-09,2.49E-07
139803,2.05E-02,-1.681,1.77E-08,4.93E-09,4.50E-07
142971,2.07E-02,-1.6907,1.79E-08,4.64E-09,4.74E-07
142950,2.05E-02,-1.7005,1.72E-08,4.50E-09,4.96E-07
139804,1.03E-02,-1.6859,9.54E-09,4.82E-09,4.63E-07
142949,1.03E-02,-1.6957,8.06E-09,3.77E-09,4.85E-07
142968,0,-1.7103,2.73E-09,4.06E-09,5.23E-07
142014,1.01E-02,-1.7149,8.59E-09,4.93E-09,5.37E-07
142969,1.03E-02,-1.7054,8.55E-09,4.27E-09,5.10E-07
142013,2.04E-02,-1.7101,1.80E-08,5.24E-09,5.24E-07
142967,0,-1.7006,2.78E-09,3.63E-09,4.97E-07
140834,3.95E-02,-1.6443,2.75E-08,3.74E-09,3.64E-07
140833,4.96E-02,-1.6416,3.38E-08,3.58E-09,3.58E-07
65662,2.96E-02,-1.6479,2.02E-08,5.23E-09,3.70E-07
142966,0.18731,-1.8777,3.27E-07,8.60E-09,9.97E-07
138720,0.18008,-1.8905,3.33E-07,8.40E-09,1.07E-06
138719,0.1925,-1.8873,3.50E-07,7.84E-09,1.04E-06
141289,5.34E-02,-1.6138,3.25E-08,3.68E-09,3.00E-07
141290,4.32E-02,-1.6154,2.66E-08,3.64E-09,3.05E-07
65674,6.41E-02,-1.614,3.87E-08,3.61E-09,2.97E-07
65640,3.34E-02,-1.618,2.05E-08,3.44E-09,3.07E-07
40913,0.13939,-1.4982,4.87E-08,2.72E-09,9.84E-08
142946,1.20E-02,-1.8818,2.34E-08,7.90E-09,1.14E-06
142940,0,-1.885,6.52E-09,9.97E-09,1.16E-06
142939,0,-1.8753,6.06E-09,9.55E-09,1.11E-06
142668,4.29E-02,-1.8506,7.09E-08,6.19E-09,9.98E-07
142929,4.33E-02,-1.8413,7.02E-08,6.11E-09,9.60E-07
141630,3.25E-02,-1.845,5.38E-08,6.07E-09,9.78E-07
139636,4.42E-02,-1.8323,6.87E-08,8.55E-09,9.21E-07
141631,3.33E-02,-1.836,5.30E-08,6.12E-09,9.40E-07
142667,5.38E-02,-1.8469,8.67E-08,6.15E-09,9.79E-07
139637,5.33E-02,-1.8371,8.52E-08,8.32E-09,9.38E-07
141023,0.10499,-1.9237,2.29E-07,9.66E-09,1.33E-06
142928,9.60E-02,-1.9275,2.11E-07,9.69E-09,1.35E-06
141861,0.10786,-1.9342,2.41E-07,1.00E-08,1.38E-06
141024,9.43E-02,-1.916,2.00E-07,9.09E-09,1.29E-06
142713,8.62E-02,-1.9161,1.82E-07,5.92E-09,1.30E-06
142714,8.77E-02,-1.9259,1.92E-07,8.80E-09,1.35E-06
141860,9.99E-02,-1.9356,2.27E-07,7.36E-09,1.39E-06
65696,0.1158,-1.9327,2.56E-07,1.08E-08,1.36E-06
141696,5.41E-02,-1.603,3.22E-08,3.39E-09,2.80E-07
142926,5.81E-02,-1.5931,3.21E-08,3.86E-09,2.62E-07
139849,6.55E-02,-1.6053,3.89E-08,3.82E-09,2.81E-07
141695,4.41E-02,-1.5921,2.53E-08,3.26E-09,2.61E-07
139850,6.69E-02,-1.5966,3.78E-08,3.52E-09,2.65E-07
140692,0.14768,-1.6817,1.17E-07,4.27E-09,4.12E-07
140691,0.13942,-1.6834,1.12E-07,4.30E-09,4.21E-07
65602,0.13109,-1.6851,1.06E-07,5.12E-09,4.27E-07
142922,0.10581,-1.8019,1.44E-07,8.25E-09,7.81E-07
139215,0.10327,-1.8112,1.43E-07,6.48E-09,8.14E-07
139214,0.11175,-1.8119,1.55E-07,6.92E-09,8.12E-07
142843,0.22408,-1.6246,1.27E-07,3.89E-09,2.55E-07
142842,0.22995,-1.6161,1.24E-07,3.77E-09,2.37E-07
65701,0.21847,-1.6323,1.29E-07,5.09E-09,2.73E-07
40918,0.23605,-1.6063,1.20E-07,3.80E-09,2.25E-07
142765,0,-1.9626,7.41E-09,1.17E-08,1.60E-06
142764,0,-1.9723,4.95E-09,1.48E-08,1.66E-06
40908,0,-1.982,1.03E-08,1.73E-08,1.71E-06
142217,6.56E-02,-1.4815,2.27E-08,2.67E-09,8.16E-08
142216,6.15E-02,-1.4719,2.08E-08,2.80E-09,7.05E-08
65693,6.80E-02,-1.49,2.47E-08,3.43E-09,9.41E-08
40910,5.83E-02,-1.4646,1.79E-08,2.47E-09,6.41E-08
142916,0.24119,-1.6505,1.50E-07,3.70E-09,2.90E-07
141792,0.24376,-1.66,1.58E-07,4.88E-09,3.07E-07
141927,0.25307,-1.6522,1.55E-07,4.68E-09,2.88E-07
142884,0.22937,-1.6489,1.44E-07,3.66E-09,2.95E-07
141793,0.23225,-1.6577,1.51E-07,4.74E-09,3.12E-07
142883,0.23833,-1.6412,1.43E-07,3.64E-09,2.76E-07
141926,0.25036,-1.6428,1.47E-07,4.77E-09,2.73E-07
40919,0.2473,-1.6335,1.41E-07,3.99E-09,2.62E-07
142912,0.14432,-1.9279,3.13E-07,9.41E-09,1.30E-06
140847,0.13401,-1.925,2.90E-07,8.65E-09,1.31E-06
142814,0.13967,-1.9188,2.94E-07,8.13E-09,1.26E-06
142910,0.14759,-1.9365,3.19E-07,9.79E-09,1.34E-06
140846,0.13626,-1.9335,3.06E-07,1.01E-08,1.35E-06
142911,0.15558,-1.9308,3.28E-07,9.70E-09,1.29E-06
142815,0.15224,-1.9222,3.20E-07,8.11E-09,1.26E-06
65654,0.12979,-1.9162,2.71E-07,9.25E-09,1.26E-06
40931,0.13939,-1.9418,3.09E-07,3.54E-09,1.39E-06
142905,0.14003,-1.6178,8.31E-08,3.54E-09,2.85E-07
139237,0.13225,-1.6105,7.67E-08,3.56E-09,2.72E-07
140648,0.13069,-1.6231,7.98E-08,2.81E-09,2.96E-07
141607,0.15013,-1.6133,8.65E-08,3.29E-09,2.73E-07
139236,0.14231,-1.6066,8.03E-08,3.48E-09,2.61E-07
141608,0.14741,-1.624,8.94E-08,4.06E-09,2.93E-07
140647,0.13739,-1.6292,8.59E-08,2.79E-09,3.06E-07
65651,0.12309,-1.615,7.29E-08,3.48E-09,2.83E-07
65603,0.14445,-1.6347,9.22E-08,2.65E-09,3.15E-07
141705,2.26E-02,-1.5787,1.20E-08,3.04E-09,2.35E-07
141706,1.11E-02,-1.5762,5.98E-09,2.92E-09,2.32E-07
141859,0.11509,-1.9405,2.64E-07,9.97E-09,1.41E-06
141858,0.11453,-1.9474,2.72E-07,7.10E-09,1.45E-06
142614,4.22E-02,-1.541,1.91E-08,2.73E-09,1.71E-07
142636,4.31E-02,-1.551,1.99E-08,2.92E-09,1.88E-07
142903,5.35E-02,-1.5444,2.40E-08,2.87E-09,1.75E-07
138113,6.41E-02,-1.5475,2.88E-08,3.18E-09,1.77E-07
142637,5.42E-02,-1.5548,2.55E-08,2.99E-09,1.92E-07
142613,5.34E-02,-1.5345,2.30E-08,2.73E-09,1.60E-07
138114,6.33E-02,-1.5372,2.72E-08,2.66E-09,1.61E-07
65613,6.24E-02,-1.5253,2.58E-08,1.66E-09,1.47E-07
142899,0.23397,-1.6243,1.30E-07,3.91E-09,2.49E-07
141948,0.22808,-1.6327,1.33E-07,3.91E-09,2.67E-07
142897,0.24389,-1.6243,1.33E-07,3.79E-09,2.49E-07
141947,0.23769,-1.6331,1.37E-07,3.82E-09,2.62E-07
142898,0.24014,-1.6152,1.26E-07,3.74E-09,2.36E-07
142891,1.14E-02,-1.8234,2.05E-08,7.62E-09,8.92E-07
140996,1.12E-02,-1.8331,1.92E-08,6.20E-09,9.34E-07
142062,0,-1.8267,5.50E-09,8.35E-09,9.02E-07
141849,2.29E-02,-1.8199,3.56E-08,6.44E-09,8.81E-07
140995,2.27E-02,-1.8301,3.61E-08,5.94E-09,9.19E-07
141848,1.16E-02,-1.8133,1.68E-08,4.88E-09,8.53E-07
142063,0,-1.817,5.27E-09,7.86E-09,8.63E-07
41735,0,-1.8073,4.34E-09,7.60E-09,8.25E-07
142889,0.22878,-1.6406,1.38E-07,3.59E-09,2.81E-07
142882,2.01E-02,-1.9265,4.58E-08,8.09E-09,1.38E-06
142825,2.00E-02,-1.9362,4.73E-08,8.52E-09,1.44E-06
142826,1.00E-02,-1.93,2.38E-08,8.17E-09,1.40E-06
142875,2.09E-02,-1.6329,1.39E-08,3.81E-09,3.38E-07
139710,3.05E-02,-1.6384,2.07E-08,3.45E-09,3.48E-07
139766,1.98E-02,-1.6426,1.27E-08,4.22E-09,3.58E-07
140339,2.18E-02,-1.6228,1.39E-08,3.95E-09,3.18E-07
139709,3.21E-02,-1.6279,2.07E-08,3.40E-09,3.27E-07
140340,1.07E-02,-1.6278,6.91E-09,3.70E-09,3.29E-07
139765,9.91E-03,-1.6377,6.10E-09,3.55E-09,3.48E-07
41729,0,-1.6327,1.57E-09,2.63E-09,3.39E-07
142874,0.15291,-1.6651,1.12E-07,3.65E-09,3.72E-07
140702,0.15589,-1.6568,1.09E-07,3.60E-09,3.52E-07
139900,0.16261,-1.6631,1.17E-07,3.71E-09,3.63E-07
140693,0.14351,-1.667,1.06E-07,3.48E-09,3.81E-07
140701,0.14613,-1.6586,1.04E-07,3.47E-09,3.62E-07
140694,0.15013,-1.6733,1.14E-07,3.79E-09,3.92E-07
139901,0.15927,-1.6715,1.20E-07,3.74E-09,3.83E-07
139837,7.07E-02,-1.6617,5.24E-08,4.53E-09,3.95E-07
142873,6.63E-02,-1.6706,5.13E-08,3.33E-09,4.19E-07
137841,7.53E-02,-1.6709,5.91E-08,5.33E-09,4.13E-07
139836,6.25E-02,-1.6614,4.64E-08,5.01E-09,3.99E-07
140923,5.76E-02,-1.6709,4.46E-08,3.98E-09,4.21E-07
140922,6.04E-02,-1.6788,4.84E-08,3.22E-09,4.40E-07
137840,7.04E-02,-1.6804,5.76E-08,5.38E-09,4.35E-07
142866,0,-1.6521,2.39E-09,2.82E-09,3.82E-07
139326,9.91E-03,-1.6571,6.52E-09,3.95E-09,3.95E-07
142867,9.91E-03,-1.6474,6.62E-09,2.97E-09,3.72E-07
139327,1.97E-02,-1.6523,1.31E-08,4.75E-09,3.85E-07
142865,0,-1.6424,2.29E-09,2.69E-09,3.61E-07
41730,0,-1.6618,1.70E-09,2.57E-09,4.05E-07
140106,0.17745,-1.7736,2.04E-07,5.98E-09,6.35E-07
142864,0.18507,-1.7799,2.17E-07,5.86E-09,6.46E-07
139517,0.19306,-1.786,2.32E-07,5.41E-09,6.61E-07
140107,0.17577,-1.784,2.11E-07,6.15E-09,6.68E-07
139516,0.18324,-1.7904,2.25E-07,5.55E-09,6.82E-07
142857,0.11202,-1.7348,1.13E-07,4.58E-09,5.66E-07
141408,0.10478,-1.7396,1.08E-07,4.33E-09,5.82E-07
141430,0.10834,-1.7254,1.06E-07,4.27E-09,5.42E-07
141409,0.10161,-1.7315,1.01E-07,3.53E-09,5.59E-07
141429,0.11926,-1.73,1.18E-07,4.56E-09,5.50E-07
142444,3.04E-02,-1.5016,1.16E-08,2.10E-09,1.14E-07
142855,3.64E-02,-1.5061,1.40E-08,1.89E-09,1.20E-07
138692,4.26E-02,-1.5101,1.65E-08,2.91E-09,1.24E-07
142445,3.81E-02,-1.4981,1.42E-08,1.60E-09,1.08E-07
138693,4.31E-02,-1.5027,1.66E-08,2.78E-09,1.13E-07
65628,4.63E-02,-1.4954,1.72E-08,2.15E-09,1.01E-07
142324,3.29E-02,-1.4861,1.20E-08,1.78E-09,9.00E-08
142323,4.05E-02,-1.4896,1.46E-08,2.10E-09,9.47E-08
142847,0.12242,-1.9516,2.82E-07,1.12E-08,1.45E-06
142852,0.12285,-1.9434,2.85E-07,1.04E-08,1.42E-06
140853,0.12367,-1.9358,2.79E-07,8.62E-09,1.37E-06
142846,0.131,-1.9469,2.96E-07,1.06E-08,1.42E-06
140852,0.13026,-1.9387,2.97E-07,6.88E-09,1.39E-06
142845,0.21983,-1.618,1.22E-07,3.92E-09,2.49E-07
140060,0.21494,-1.6271,1.24E-07,4.17E-09,2.66E-07
142773,0.21519,-1.6115,1.16E-07,4.70E-09,2.39E-07
140059,0.21025,-1.6207,1.19E-07,4.30E-09,2.58E-07
142774,0.22562,-1.6089,1.19E-07,4.65E-09,2.29E-07
142830,1.00E-02,-1.9397,2.46E-08,8.48E-09,1.46E-06
141993,0,-1.9432,6.96E-09,1.02E-08,1.48E-06
141992,0,-1.9335,6.77E-09,1.01E-08,1.42E-06
141065,0.17806,-1.6144,1.01E-07,3.04E-09,2.63E-07
142823,0.17215,-1.6067,9.50E-08,3.18E-09,2.51E-07
141610,0.1674,-1.6177,9.77E-08,5.33E-09,2.74E-07
141066,0.18318,-1.6041,9.88E-08,3.10E-09,2.42E-07
141164,0.17751,-1.5956,9.27E-08,3.77E-09,2.29E-07
141163,0.16604,-1.5984,8.89E-08,3.86E-09,2.38E-07
141609,0.16089,-1.6096,9.05E-08,5.23E-09,2.59E-07
65680,0.17407,-1.6249,1.04E-07,2.40E-09,2.85E-07
141982,0.14693,-1.9035,2.88E-07,6.95E-09,1.17E-06
141402,0.1373,-1.9025,2.71E-07,4.84E-09,1.18E-06
142816,0.14439,-1.9121,2.92E-07,7.15E-09,1.22E-06
141403,0.13327,-1.9094,2.70E-07,7.44E-09,1.21E-06
141981,0.15478,-1.9137,3.14E-07,7.26E-09,1.21E-06
142811,4.64E-02,-1.9419,1.09E-07,9.72E-09,1.46E-06
142801,9.67E-02,-1.9541,2.34E-07,1.19E-08,1.51E-06
142791,9.57E-02,-1.9639,2.29E-07,1.30E-08,1.55E-06
142790,0.10477,-1.9601,2.48E-07,1.21E-08,1.52E-06
142789,0.22099,-1.6003,1.12E-07,3.70E-09,2.17E-07
142784,0.23164,-1.5976,1.14E-07,3.68E-09,2.14E-07
142783,0.2269,-1.589,1.08E-07,3.60E-09,2.03E-07
142047,0.15609,-1.7634,1.73E-07,4.80E-09,6.17E-07
142046,0.15565,-1.7552,1.66E-07,4.92E-09,5.94E-07
141694,3.39E-02,-1.5934,1.88E-08,3.45E-09,2.62E-07
141693,3.36E-02,-1.6057,1.96E-08,3.44E-09,2.85E-07
142770,9.78E-03,-1.9717,2.25E-08,1.05E-08,1.66E-06
142591,1.96E-02,-1.9813,5.21E-08,1.43E-08,1.71E-06
142590,9.79E-03,-1.9818,3.11E-08,1.53E-08,1.71E-06
142750,7.82E-02,-1.9241,1.70E-07,9.28E-09,1.35E-06
141913,0.13727,-1.5636,6.37E-08,3.16E-09,1.90E-07
141912,0.13149,-1.5555,5.92E-08,3.10E-09,1.78E-07
65620,0.12408,-1.5471,5.45E-08,2.66E-09,1.67E-07
65596,0.10139,-1.5963,5.63E-08,3.47E-09,2.58E-07
142180,2.73E-02,-1.4748,9.67E-09,2.44E-09,7.24E-08
142179,2.83E-02,-1.4672,9.78E-09,2.46E-09,6.22E-08
40909,2.93E-02,-1.4596,9.00E-09,3.31E-09,5.53E-08
142744,0.21242,-1.7333,2.00E-07,4.67E-09,4.95E-07
142002,0.22277,-1.7385,2.11E-07,4.17E-09,4.93E-07
142563,0.20217,-1.7282,1.86E-07,3.55E-09,4.87E-07
